clusterno,tweetd
10,1135544035500802049
10,1135536126398291969
10,1135496364811595783
10,1135282951166529538
10,1135483778753802241
10,1135480252560531457
10,1135493586923995139
10,1135479002435596289
10,1135463162927599616
10,1135525550456524800
10,1135474472243404801
10,1135460118315884545
10,1133919720221134849
10,1135471438813704192
10,1135456598841876480
10,1135479289665773570
10,1135460836263243776
10,1135455575532290048
10,1133842002389422081
10,1135446290840596481
10,1135441244577050624
10,1059936896577667074
10,1133891228410494977
10,1135441244073660416
10,1133856310490009601
10,1133825870500651009
10,1135426148194758656
10,1135445019173773313
10,1135430851368538113
10,1135419099973070849
10,1135499742656585728
10,1135175187979264000
10,1135411543913521152
10,1059758677350146049
10,1059729600865914880
10,1135396460181282816
10,1135237922381283329
10,1135438481075912704
10,1135388647484792833
10,1133861039316119553
10,1135486542997327877
10,1135375067314044930
10,1059864238007574528
10,1135373798621007873
10,1135363785651294209
10,1135434197324193792
10,1135433445482651648
10,1135358709499142146
10,1135514482535469056
10,1135442766035587072
10,1135343358988226560
10,1135360384662220801
10,1135335560770404353
10,1135334816512118784
10,1135403761101365249
10,1133844210799521794
10,1135323727401496577
10,1134200834554830848
10,1134199733319327745
10,1135278836067786754
10,1135343607483969536
10,1135504658397614083
10,1135274737901420545
10,1135528240494366720
10,1133856078494601216
10,1135270482956230656
10,1135290126798675970
10,1135255417079156736
10,1135249477428752386
10,1059709469314048000
10,1133831011500994560
10,1135245702836183040
10,1135339046891401216
10,1135281794817974272
10,1135230600149970945
10,1135026266120314880
10,1135366269107081217
10,1135226841504124930
10,1135297147937669121
10,1135277928529440768
10,1135207979375038464
10,1135270950071676928
10,1135212090334097409
10,1135204756652269568
10,1131217133759868929
10,1135193395570401280
10,1135193110672285696
10,1135313155746172928
10,1135227540610703361
10,1135176247623991302
10,1135178259082162179
10,1135183811833225216
10,1135172232265764864
10,1135364484837576710
10,1135320946796093440
10,1135161913434943492
10,1134216539664785408
10,1135173345220206593
10,1135154382587269121
10,1135519765651501056
10,1135381351828512771
10,1135101504304664576
10,1135168703807610885
10,1135093965080989696
10,1135071825136951297
10,1135289508277215233
10,1135223075350503425
10,1135049158434467840
10,1131667593687904272
10,1135123942203625473
10,1135041612407562242
10,1135102017465139201
10,1134544367467864065
10,1135033823723499520
10,1135305611321708544
10,1135293270777651203
10,1135025826515378176
10,1134700928139968512
10,1135521786634874880
10,1135005185556799490
10,1080147163211071488
10,1133927258102620161
10,1135004864889720832
10,1135086656552353792
10,1135055412577878016
10,1134995808825368576
10,1135139772811436033
10,1135032764242255872
10,1134988531842134016
10,1133394928355168257
10,1135026017221992454
10,1134973920598274051
10,1135211735533666304
10,1134992554041204737
10,1134958096537870336
10,1103416883829764096
10,1133811008416428032
10,1134958076589682689
10,1135328513974816770
10,1135215521270521856
10,1134954294615126017
10,1134024618338070528
10,1134988992041115649
10,1134931264895705088
10,1135301166269718528
10,1135234379993821184
10,1134928392548159488
10,1134914979172356099
10,1134903042065805312
10,1134895446051164162
10,1089997978167857155
10,1134899689210466305
10,1134893141398609925
10,1135359091109486599
10,1134980729169940481
10,1134879049686355968
10,1135034524751028225
10,1134889368357916674
10,1134871985048162309
10,1134966121218617346
10,1134867980347760641
10,1134855138680737793
10,1060261466614493184
10,1135147061886758912
10,1134844452013563904
10,1135011416870674432
10,1134885598978826240
10,1134843072540545026
10,1134762035819008000
10,1134660840584601600
10,1134838527093542912
10,1134833743158480896
10,1134830752858812416
10,1134821156610088960
10,1135264788949426176
10,1135197133353693184
10,1134803327571648512
10,1130564271400787975
10,1134937433613774849
10,1134795742235844608
10,1133820927748255749
10,1135018972334702592
10,1134795730130878467
10,1133818326889709569
10,1134950517015306240
10,1134793600062164992
10,1134808479246508033
10,1134807088167903233
10,1134791797346115585
10,1135135235908218880
10,1134789202875506688
10,1134780638542868481
10,1059743442002153473
10,1134824931018072064
10,1134771203753873408
10,1135267094369619971
10,1135241942256762880
10,1134746930842624000
10,1135087252651106305
10,1131159277526237184
10,1134742649242628097
10,1134769570735108096
10,1134757752641900550
10,1134720254830141440
10,1059734633867137024
10,1134792714938134529
10,1134707558776737792
10,1135268920758325248
10,1135214976006852608
10,1134697091756896256
10,1134118611424034817
10,1059852914376634368
10,1134693570705874944
10,1134901451392770048
10,1134812614075277312
10,1134688541726912512
10,1134134382661427200
10,1134800533066276874
10,1134683504304885760
10,1134847325711585280
10,1134765303374786561
10,1134667133047267328
10,1134830477720936448
10,1134817142191394817
10,1134648519283920897
10,1134662008559874050
10,1134647268949336064
10,1134643678155354112
10,1108011274242281472
10,1134787698550611968
10,1134638216546533377
10,1134993126781853696
10,1134659503453028353
10,1134629404473212929
10,1134237406536880129
10,1134945732169850880
10,1134614058806775809
10,1134643071545688071
10,1134605865883975681
10,1134602527889076226
10,1134600995579813889
10,1134595317918314496
10,1134593942731853824
10,1134604151193837568
10,1134597543852220417
10,1134593451826327553
10,1134592646163419136
10,1134592001087815681
10,1134591725748592640
10,1134589831537934336
10,1134588538740232202
10,1134582428679442438
10,1134109775032147969
10,1133846240393871360
10,1134571793216364545
10,1134573622734020609
10,1134565529769906179
10,1134564017677185026
10,1134704894563295232
10,1134701634288836608
10,1134552146882510848
10,1133414493231431680
10,1060526113208913920
10,1134550746903568385
10,1135505355587379200
10,1134738623344123904
10,1134548574795128832
10,1134882073062379521
10,1134682510686904325
10,1134544599312211971
10,1134708178707501056
10,1134598190660014080
10,1134542895338442752
10,1134645763181568000
10,1134610523675332610
10,1134532216170700800
10,1134639472841240579
10,1134529767808655361
10,1134524686950383616
10,1134625623601754113
10,1134522230615003136
10,1134512928399532032
10,1134547113759694848
10,1134528929115648000
10,1134507338604470272
10,1120720449598570498
10,1134668837763342336
10,1134502059523395585
10,1134452741902876672
10,1134504585782005760
10,1134489857089318912
10,1134522704177090560
10,1134503760544354305
10,1134487467191652354
10,1134998831614058501
10,1134500558977601539
10,1134481984636502022
10,1134037286243508225
10,1135131713556897792
10,1134467108115505152
10,1060030500021112834
10,1059857947109584896
10,1134458915977093120
10,1134475379350089729
10,1134465520990859264
10,1134453230505811968
10,1134511371347996672
10,1134447459697139713
10,1134447195552452610
10,1134534522022912001
10,1134481674929168384
10,1134445696059400192
10,1134472628054515712
10,1134457267171078145
10,1134442179592634368
10,1134485690539008000
10,1134468087254802433
10,1134439404867596289
10,1134620601660952577
10,1134440400314392578
10,1134425562368434176
10,1134595943251238912
10,1134716476190052352
10,1134422034799308800
10,1135064511646457856
10,1134469592825376770
10,1134419513078886400
10,1134924846415134720
10,1134663111942840322
10,1134419174481113089
10,1134474906291384325
10,1134444688193327104
10,1134414488801861633
10,1134660097693638661
10,1134476394342309889
10,1134409450209579010
10,1134505347845165059
10,1086747111956336640
10,1134406434173652992
10,1134432342733414400
10,1134417506058346496
10,1134402658687737857
10,1134615567120392198
10,1134415236675641346
10,1134398382615740416
10,1134711420224966656
10,1134680571492409344
10,1134394111258177536
10,1134498556008701952
10,1134380505598746625
10,1134377999950852097
10,1134543334398144512
10,1134480301055459329
10,1134374471794679808
10,1134495760660205569
10,1134384294762295301
10,1134369193711869952
10,1134391826033627136
10,1134376746193698816
10,1134361646791634944
10,1134387546308382720
10,1134372962394673153
10,1134356854488915968
10,1135156613004898305
10,1135125836317810689
10,1134351830228570112
10,1134067605608828928
10,1133897945210916869
10,1134301246142238720
10,1134621854893846529
10,1134323634602893314
10,1134294183928324096
10,1134354599895293952
10,1134316091797196808
10,1134289666776195073
10,1134438458666172418
10,1134417572869410817
10,1134281115760504832
10,1134506585030635520
10,1134364404168974336
10,1134275070921252870
10,1134310769330253826
10,1134272272439660551
10,1134270827409608707
10,1134404409281175552
10,1134389315553964033
10,1134269170512797698
10,1134620423893770240
10,1135191620155035648
10,1134265754092789761
10,1134511636016967681
10,1134196816197705730
10,1134261984541777926
10,1135285724947894273
10,1134335457993646080
10,1134259469020536832
10,1134421861729742853
10,1134247665540128769
10,1134247170784108544
10,1135170344539643904
10,1134269513099292673
10,1134244898113171456
10,1099396128490049536
10,1134644508031946752
10,1135544554508210179
10,1134274517738676224
10,1134270414031425536
10,1135539131768102912
10,1134120404585517056
10,1060036606760046592
10,1135531580716453889
10,1135557547795079169
10,1135539764940156928
10,1135525372118937600
10,1134423036017479680
10,1135541833210183689
10,1135524035863990273
10,1134761529927229440
10,1134244362118975488
10,1135516963017564160
10,1134748443493244928
10,1135549675011022848
10,1135515986738786305
10,1135510543840751619
10,1135507143803772928
10,1135505511024144384
10,1075723200758194177
10,1135541215909306368
10,1135500006876729345
10,1060317390834188288
10,1135492922185527296
10,1135492319547990021
10,1134834234118606848
10,1059895446699683842
10,1135487534090399745
10,1134370703522902016
10,1135486621065863168
10,1135482841402417157
10,1135545900640722944
10,1135496601500377088
10,1135472894144724992
10,1135531284430761985
10,1135491563851853824
10,1135470081440452609
10,1135309611366588421
10,1135487832041107456
10,1135467890956754944
10,1135524693535055873
10,1135489240421281793
10,1135462868529422338
10,1135459730695053312
10,1135456748880433152
10,1135448703047573505
10,1135511163104636930
10,1135493812497899521
10,1135447591183949826
10,1134093361609170944
10,1135550244270366720
10,1135446247320563718
10,1134206149857873936
10,1134428078468476929
10,1135445706460860416
10,1133783829280428032
10,1135465058006437888
10,1135432991881252864
10,1132269799453724672
10,1134772588272672768
10,1135425965700591617
10,1135523899935010822
10,1135432438941986816
10,1135425077883875328
10,1134380213511622656
10,1134329650048622592
10,1135423027284516864
10,1134322385614561284
10,1135473567401938944
10,1135414500990095360
10,1134750204513705984
10,1135442097211883520
10,1135411376749461509
10,1135423237079351296
10,1135408142391631873
10,1135401657079128064
10,1135420422818795521
10,1135414272916373515
10,1135379747872133121
10,1134311302090727426
10,1135410267322556417
10,1135355821171380226
10,1134288151562903552
10,1135424603143188480
10,1135333912408920064
10,1135542903722221568
10,1135426560159358976
10,1135250003734257664
10,1133387667532656640
10,1134267022689390592
10,1135244880790376455
10,1131464968912740352
10,1135541169281277953
10,1135214492764200960
10,1135276747744845824
10,1135270956220538881
10,1135204272797364227
10,396665177191350272
10,1135060415778578433
10,1135199394423115778
10,1132582689477976065
10,1132206540197376000
10,1135199393521553414
10,1135418951561818112
10,1135240484576792577
10,1135198039306637312
10,1105853898638704645
10,1134689534703284225
10,1135195577766092803
10,1135514538693013510
10,1135475697470857216
10,1135192453827481601
10,1135388909612032002
10,1134027419055206401
10,1135191841656041473
10,1135309232922943489
10,1135225219021508608
10,1135187917163368452
10,1135201166533582848
10,1135112986845175808
10,1135172609300193280
10,1135555895788789765
10,1135485016027357184
10,1135160194147803137
10,1135222041932685314
10,1135186630749429761
10,1135156895000551424
10,1135486364034555904
10,1135284569836572673
10,1135155032096223232
10,1134492997926772736
10,1135517922628132871
10,1135153504903925760
10,1135416710310322176
10,1135274890200621056
10,1135153256093687808
10,1115258746194649088
10,1135271223926165504
10,1135152341857054720
10,1135378541695184896
10,1135202961947353098
10,1135150572464680960
10,1135259787875061760
10,1135169194683559936
10,1135150014618099713
10,1135556673798582273
10,1135521282295050241
10,1135146550097862657
10,1131499283876859904
10,1135178785811324929
10,1135143031152271360
10,1059784965565497345
10,1135412103081275392
10,1135139814137827328
10,1134318846620229633
10,1135244688477212672
10,1135138994495213569
10,1129884775601324036
10,1135158617781493765
10,1135135073177624576
10,1134060353304834055
10,1131885220842672128
10,1135129541612118016
10,1133732131308494848
10,1133410405571866624
10,1135127947571027968
10,1134396619372277761
10,1134293093845536774
10,1135126149942714369
10,1135206941146386432
10,1135137859307003905
10,1135121728013778945
10,1134912778052034566
10,1134630665478135809
10,1135117839181000704
10,1134623370434228224
10,1134434227716575232
10,1135117102334062592
10,1134427074729512960
10,1135149609741950978
10,1135115320732127233
10,1135532615887458304
10,1135112710692200449
10,1135110154960154624
10,1135187444821909504
10,1135186844780498944
10,1135105964154261504
10,1135102952702644224
10,1135101194806935552
10,1135099896162373633
10,1132530800585510912
10,1135131164736479232
10,1135099231914594304
10,1135541239934332928
10,1135251687059480577
10,1135098855295524865
10,1135526067433852928
10,1135108304974372864
10,1135094300977635328
10,1134350073368911872
10,1135282437682896896
10,1135093848474963968
10,1135290553778757636
10,1135138035035754496
10,1135082739806474240
10,1135097080257613824
10,1135095280276299776
10,1135066155541049344
10,1135223627421540352
10,1135085899216228352
10,1135022641839034370
10,1135111995273994241
10,1134849607647858688
10,1135002747529564160
10,1135276808935563266
10,1135106334523822080
10,1134974542756143109
10,1134416925205905408
10,1135101118730702848
10,1134949599867805704
10,1135196242202550272
10,1135004762129215489
10,1134926934939512833
10,1135388333503340544
10,1135099590141763584
10,1134888152676675590
10,1134904951430193152
10,1134872834780647426
10,1134846802044342273
10,1134712438534942725
10,1134906230332383232
10,1134844081060929536
10,1134884878816874496
10,1134843694983647232
10,1134837922224586752
10,1135151863001694208
10,1135109024523927552
10,1134837082243969024
10,1135079027465740288
10,1134853854313484289
10,1134824436727787521
10,1135079061502537729
10,1134830679693451264
10,1134823076787556352
10,1134346672614645761
10,1134650787215413248
10,1134810324815810560
10,1134882303258161154
10,1134849340185427968
10,1134806536566521857
10,1132339674951946240
10,1134808387248689153
10,1134804856148041729
10,1134752215405666304
10,1134461297393905665
10,1134800803519258624
10,1135552639805087745
10,1135104563478966272
10,1134796369678557184
10,1059978825361252353
10,1134869770778611719
10,1134795746564349952
10,1132496782640996355
10,1135127739005112325
10,1134795648946057217
10,1059717018147082242
10,1134055603880562688
10,1134793619196583936
10,1134783099651416064
10,1134782554060537857
10,1134781623155744768
10,1059849581498916865
10,1134821118731259905
10,1134761507890368513
10,1060292029308121093
10,1134805035240558592
10,1134760720472649728
10,1134796218935234565
10,1134779210520772608
10,1134752947580153858
10,1134811661796282368
10,1134758649669324803
10,1134751654375542784
10,1134825082302468096
10,1134754676694495233
10,1134748535830671360
10,1134767970142621698
10,1134751458652557313
10,1134743929746837504
10,1134250657299533825
10,1135521077352914950
10,1134742550655459328
10,1134816782420729861
10,1134753082695401473
10,1134740070550953984
10,1134735699096330241
10,1134734366955966465
10,1134733446767665152
10,1134251547964166145
10,1134791974744145920
10,1134732473345220609
10,1135397434430017536
10,1135338057413083137
10,1134714907709116418
10,1135347579393314816
10,1134320867318435845
10,1134710651153203205
10,1134303511565471744
10,1135132950218137600
10,1134622207320252416
10,1134753954875576320
10,1134716208048009217
10,1134606845845364736
10,1135516497831485441
10,1134737183229784064
10,1134570014877655041
10,1134900031717367809
10,1134738720740052992
10,1134555782144507904
10,1135078594793750528
10,1134837007316733953
10,1134543121478488064
10,1134543821273030656
10,1134540633543233537
10,1134527258654326785
10,1135547172018151424
10,1134839303220207616
10,1134521062681731072
10,1134285896633769985
10,1134837004036857856
10,1134496735202598913
10,1135460884636209152
10,1135446255214223361
10,1134496443358748673
10,1134525206888943617
10,1134503584912105474
10,1134491116663902208
10,1135042287673782273
10,1134776605191081986
10,1134490972501360641
10,1135489334101106690
10,1133296010078412805
10,1134463891042394112
10,1135215049600057345
10,1134501715892420608
10,1134451085790326784
10,1134446212478853123
10,1135156608164515845
10,1134443790759014400
10,1134769054940651521
10,1134527908649799680
10,1134439631662043137
10,1134902539206479872
10,1134745722530783232
10,1134438457407934465
10,1132272145130840064
10,1134485510095851520
10,1134437350208155648
10,1135156840197742594
10,1134485717202214912
10,1134436866936020992
10,1134475105726345216
10,1134451201758715904
10,1134432313562075136
10,1134325214425358337
10,1134470084439576577
10,1134424062409805826
10,1134731586778402816
10,1134758673388048385
10,1134419225404203008
10,1134437577820385280
10,1134429819662413825
10,1134413246310617089
10,1131126092176273408
10,1134433133967880194
10,1134412921428217856
10,1134461351894630400
10,1134433572767621122
10,1134410829888139264
10,1134278605628985352
10,1134409228037349376
10,1134408077950824449
10,1084796581034053632
10,1134418714118578177
10,1134404453963055104
10,1134455769603223553
10,1134494364883980289
10,1134402454563557377
10,1135298916436664321
10,1134649673048891393
10,1134395191710965760
10,1134713828036534273
10,1134432151091449856
10,1134386042142887936
10,1135450101428772864
10,1134406041825886210
10,1134383959247396864
10,1132267998432124928
10,1134429586828267521
10,1134353747784687616
10,1134537607591936001
10,1134379929829871616
10,1134351633234767873
10,1131630988763762688
10,1135420544503996416
10,1134350026585640961
10,1134257692179087360
10,1134078252962734081
10,1134341422763716608
10,1134400375048605696
10,1134341676946939904
10,1134341351594704901
10,1135078073735536640
10,1134344597503713281
10,1134334048283873280
10,1135134597350645760
10,1135057398983475201
10,1134332687718785025
10,1098358050409377793
10,1134760468567023616
10,1134328634326409217
10,1135543028465197056
10,1134331238091767808
10,1134328074257031168
10,1059984846913708032
10,1134357035913482240
10,1134311431858339842
10,1134258467831713792
10,1134346407459131392
10,1134260560059670528
10,1134806742293000193
10,1134323530621829120
10,1134235377177440261
10,1134318413340274689
10,1134249730853281793
10,1134194217587281920
10,1134716799809937408
10,1134597526441648128
10,1134184618687696899
10,1134616667047305216
10,1134499807551209472
10,1134172634487447552
10,1134581151992074240
10,1134363308880998400
10,1134171913708810240
10,1059759296521465856
10,1134190086101315584
10,1134152951923204096
10,1134527210247905281
10,1134511643768053760
10,1134151041061150721
10,1059750991883464704
10,1059710300126097409
10,1134150256227168256
10,1134180487562485761
10,1134157055558901761
10,1134150128800063489
10,1134770035078160384
10,1134167833888395264
10,1134148745317289984
10,1135555121843232769
10,1135549215709585409
10,1135546681464971264
10,1134867206418903041
10,1134762174985973762
10,1135542578621952000
10,1135553987606908929
10,1135513727158145025
10,1135539158921994243
10,1135516038295097344
10,1135515459909017601
10,1135509370073100288
10,1135498351003279360
10,1135495808734965762
10,1135493926297767937
10,1073255023306518528
10,1135557334850293760
10,1135492941642915840
10,1132553107148345344
10,1134776651739488256
10,1135486253984624642
10,1135531591130845186
10,1135521539187757057
10,1135480880053542912
10,1135071915301834753
10,1134833459212541952
10,1135476799536881665
10,1135469315648577536
10,1135466596238069761
10,1135464895967911938
10,1135537059605700613
10,1135468557947604993
10,1135462121548976129
10,1135531140503281664
10,1135464682330951680
10,1135461291424931840
10,1135529281097015296
10,1135475101355454466
10,1135449305375023105
10,1135458147043336192
10,1135446046065274880
10,1135423339688865792
10,1134971131725864960
10,1135539736292892673
10,1135418994796695552
10,1134750885165318145
10,1134793615056805888
10,1135362231061962756
10,1134863960732262400
10,1135519024606003200
10,1135357941807276033
10,1135402832889372672
10,1135396548416856064
10,1135355333126307842
10,1135355250674753536
10,1135351704185135104
10,1135345668803969024
10,1134490741214986240
10,1134244694353989632
10,1135338021383999497
10,1060020040139968513
10,1135340949939412994
10,1135337983463317509
10,1134184489729634304
10,1135057317895049216
10,1135335320793354240
10,1135526560558198784
10,1135501067909681152
10,1135331797221421056
10,1059742183996026880
10,1135375252765196288
10,1135327753866285059
10,1135334681816260608
10,1135331244470874112
10,1135321892930371585
10,1134210697049595904
10,1135335305987444738
10,1135320227485560832
10,1135323748364685314
10,1135321022272552966
10,1135320151480569856
10,1135342849690673153
10,1135323727858667520
10,1135305446489808897
10,1134814866705932289
10,1134793620916232192
10,1135282472160235520
10,1134568241177747457
10,1135293878171525120
10,1135271207572516865
10,1135557348393738240
10,1135518008728805376
10,1135267363539103744
10,1135412823545266181
10,1135229404232200193
10,1135229660831391744
10,1134897402756734976
10,1134818508053843968
10,1135225590116696066
10,1129139481825730566
10,1134331451720310784
10,1135217883842318337
10,1134473541192212480
10,1134394285015621633
10,1135195689187758080
10,1134197270403080197
10,1135290046125395970
10,1135184335898849280
10,1135551251758952448
10,1134319489628033034
10,1135180278257860608
10,1135278420810768384
10,1135256053602541568
10,1135163566456283137
10,1060315093546790912
10,1134686272839139328
10,1135154391755952129
10,1134347033748353024
10,1135212489933803521
10,1135139040888610816
10,1135320457958371328
10,1135169463953907713
10,1135101519362215936
10,1135100966359969798
10,1135275153720561664
10,1134988270532775942
10,1134338729034866688
10,1135544608707043334
10,1134965369771298816
10,1135312917350486022
10,1134972946768961536
10,1134935173861191680
10,1135507873260343296
10,1135453224704663554
10,1134924104568594433
10,1135263665945546753
10,1135158377028497409
10,1134920078670073857
10,1134916545031876609
10,1135354175641010181
10,1134912527731703808
10,1135179192944025600
10,1135177412579332096
10,1134912262601367552
10,1135124158919188483
10,1134958308287295488
10,1134908629503676417
10,1135237405412331525
10,1135181284756598784
10,1134896400226033670
10,1135425649181626369
10,1135379586181750789
10,1134893398563917824
10,1135091365749100546
10,1134980472252129280
10,1134885086736703489
10,1135240682015207424
10,1134887855808008192
10,1134875518942240769
10,1135093965064232961
10,1135078859911643136
10,1134872504663719936
10,1135223241738457089
10,1134938955915431936
10,1134860437189734400
10,1134652295759765506
10,1135383697161629697
10,1134851420916801536
10,1135252268918423553
10,1134890874301747200
10,1134848100814794752
10,1135399224378630150
10,1134927617587601411
10,1134842560676028416
10,1134074321159294976
10,1134931650939359234
10,1134839790149472256
10,1134995319568162818
10,1134863203521966081
10,1134831742068695042
10,1135214753582919681
10,1134869490351661056
10,1134828642465394690
10,1134865960534446080
10,1134828958174851072
10,1134828215988604928
10,1135063773298003968
10,1135033576393777152
10,1134823629542363137
10,1134584600850763777
10,1134424298653999104
10,1134822075888275456
10,1060419396051423232
10,1134855134238969857
10,1134814621636997120
10,1134385544077746177
10,1134857657876176897
10,1134810840387993600
10,1135184960040648704
10,1134833149282783233
10,1134804039575769088
10,1059740644455931904
10,1134474875962347522
10,1134791777540591616
10,1134263500711301120
10,1135177012858040321
10,1134776886402453504
10,1135169192041148417
10,1135146813441368067
10,1134769321962594304
10,1135131723535200257
10,1134817022037123072
10,1134708931685732354
10,1059860465956933634
10,1134793618005344257
10,1134699265815646208
10,1134801231992492039
10,1134797658059608070
10,1134698985644601345
10,1134283117093707781
10,1135101507379089408
10,1134690056772472832
10,1134826806547243008
10,1134731581304840194
10,1134686276232327168
10,1134852637051052033
10,1134817164903559168
10,1134678731476414464
10,1135465299069865984
10,1134673003781009408
10,1134672716349497344
10,1075467324252188672
10,1134808542748270593
10,1134663626705555457
10,1134698590939635712
10,1134697383944761344
10,1134662052440694785
10,1134659173382348805
10,1134645072933380096
10,1134643725651628037
10,1059968424405753856
10,1134845067682861057
10,1134638216429133825
10,1134553953721602049
10,1134182490246131712
10,1134635709611028481
10,1135139266433028096
10,1134746680224563200
10,1134633186502303744
10,1134636316354850819
10,1134634815872000000
10,1134628234874753025
10,1135206041250144256
10,1134807092467032064
10,1134628139500494848
10,1134183446669139968
10,1135416091390435329
10,1134623404773052416
10,1134620597508616194
10,1134618104233938944
10,1134617878785908736
10,1133562049227886593
10,1134761776158052352
10,1134615580949045248
10,1135109085500727297
10,1134716488638709760
10,1134610577010110465
10,1134604900711534592
10,1134604142184259584
10,1134603873757347841
10,1135180027715313664
10,1134817811371569152
10,1134597952469655552
10,1134667418037555201
10,1134595445060263937
10,1134592903261671425
10,1135478838639693824
10,1134595114989498369
10,1134589549840097281
10,1135248224699240448
10,1134878284339171328
10,1134588137026588672
10,1060439528782155776
10,1135524047436079105
10,1134565240350396418
10,1135339081234354178
10,1134577808930328577
10,1134563477153079298
10,1134701383054233601
10,1134608011685769219
10,1134558173619208197
10,1135514953937498112
10,1134572779238567937
10,1134555442632429568
10,1134705148436111360
10,1134567741229281281
10,1134547613699719169
10,1134600458243383296
10,1134558216648634370
10,1134545099516456962
10,1134791999192731648
10,1134644765750943751
10,1134537556090118145
10,1135411646296469504
10,1135003126430392321
10,1134535145975926790
10,1134215951543615488
10,1134184682390732806
10,1134530000168869889
10,1134586902991056896
10,1134575395507003393
10,1134522936679960577
10,1134151565277880320
10,1134511962400919553
10,1134484854127702016
10,1134677549072752641
10,1134532505997053953
10,1134472107377799169
10,1134455577906597888
10,1134445535878717440
10,1134442911565733888
10,1134554498964238336
10,1134551012742770689
10,1134441757159170048
10,1135456305643171840
10,1135297548699275264
10,1134439224629968896
10,1134497329128660995
10,1134445956043141121
10,1134426824061214720
10,1135041134189789184
10,1134799537204281344
10,1134424824456142848
10,1134510230421856256
10,1134474875660308480
10,1134420245484060672
10,1134512989514752001
10,1134478689255776256
10,1134415500983898113
10,1134450286813163521
10,1134422303947808776
10,1134408001920438280
10,1134384463193018373
10,1134433904646139907
10,1134406806887731201
10,1134836337398493184
10,1134384745939394560
10,1134406723035443201
10,1135142771067629568
10,1134836175779323905
10,1134404327479685122
10,1135476732146962432
10,1135263153221185547
10,1134385546829152256
10,1135418653388787712
10,1134850361653628928
10,1134383541830242304
10,1134313026289463296
10,1134302617088061440
10,1134374984867037185
10,1134342758699819008
10,1134379590527459328
10,1134362048509464581
10,1133685226872483840
10,1134150212778438657
10,1134359852900323328
10,1134482209308590080
10,1134357651125678081
10,1134354092476772353
10,1135177002217017346
10,1134946473517281281
10,1134350314017042433
10,1135192112323080192
10,1134377322038091776
10,1134346544969342976
10,1134671196073668608
10,1134603015858589697
10,1134335195732217857
10,1134488115593302026
10,1134355447731937280
10,1134323896524521472
10,1120297095272042496
10,1135400480740335616
10,1134322031934169090
10,1134363900990898177
10,1134372754495541248
10,1134320509179506689
10,1134777376792023041
10,1134610663635083264
10,1134319206822924289
10,1133703896008937472
10,1134736040609091584
10,1134317591348908032
10,1059901909614637056
10,1134942714192154626
10,1134316633533534208
10,1134362211831492608
10,1134348649843056640
10,1134316341240840194
10,1135189257667133441
10,1134625626856579072
10,1134308782442307585
10,1134640743253979138
10,1134448107989733376
10,1134303509925572608
10,1134436097877053440
10,1134314300657430528
10,1134297471780315138
10,1134318255273680897
10,1134313658064916485
10,1134293607634989057
10,1134548696346103809
10,1134169909225762816
10,1134290929437827073
10,1134522451633811456
10,1134390457327325184
10,1134287462530977792
10,1134314003683954688
10,1134290378633437184
10,1134282954312638464
10,1135165797138124800
10,1134445875407794176
10,1134275503593066496
10,1134286898061557760
10,1134388956664127488
10,1134265765077630976
10,1134491233567563776
10,1134454842200641536
10,1134263260692320256
10,1134278035514044416
10,1134262227576532992
10,1134260223575756800
10,1134542590605430784
10,1134293461123944448
10,1134255716175364099
10,1132004120221671424
10,1060028577775783937
10,1134253176432017408
10,1134467099148062722
10,1134396351532474368
10,1134246224939376640
10,1134261988207599618
10,1134248178365190144
10,1134233053990182912
10,1134323208910516224
10,1134859095851360256
10,1135545843312975872
10,1135531989136740352
10,1134754223323848704
10,1135512678745743360
10,1134363174390697984
10,1135546741795807232
10,1135507587028443136
10,1134178064240381955
10,1135543089941098497
10,1135493089462816769
10,1135483306026209280
10,1135478947746070528
10,1135478934089478144
10,1134275813833084928
10,1135478838710939658
10,1135478456798416896
10,1135466875754704896
10,1135452937876938753
10,1135445763008286731
10,1135438059821064193
10,1135435249595211776
10,1135432653795221505
10,1135428836139646978
10,1135427947656036352
10,1135427701727043585
10,1135420799307796480
10,1135416640152248320
10,1135414022998593536
10,1135410596222885888
10,1135403180861284352
10,1135242118384017409
10,1134372627101995008
10,1135230318980476928
10,1135225509644767235
10,1134540064271347712
10,1135222035767054336
10,1135220747163582464
10,1133526551788703744
10,1135212340578791425
10,1135210162464018432
10,1135148123905515520
10,1135042434155601922
10,1135205610033635328
10,1104708817974190081
10,1060342594755063809
10,1135160692850462720
10,1135411501773336576
10,1135180807641993216
10,1135118909860921345
10,1135117941995900928
10,1135117928066691072
10,1135117912736522240
10,1134514029085569024
10,1134477897501224961
10,1135104334633545729
10,1134179525296893952
10,1134900187539890176
10,1135100142783258624
10,1132552008899145728
10,1135117955086344192
10,1135097959094374400
10,1135530811460083715
10,1135125466350833665
10,1135097929411235840
10,1060414362744107009
10,1135097916660563969
10,1135091183590551552
10,1135088161279946753
10,1135068456817221632
10,1135065490785742848
10,1135070226121408512
10,1134154170896920577
10,1135055399751749633
10,1134621660420759552
10,1134616961998962688
10,1134912501068566528
10,1135101874653356032
10,1134872753096536065
10,1134842842331963392
10,1135184716393537536
10,1134831849010868224
10,1134811546280976385
10,1134436119435722758
10,1134074997314674688
10,1134799890146627584
10,1134370528905613312
