id,created_at,text,user,retweet_count
1100690684095459329,Wed Feb 27 09:34:43 +0000 2019,"At least 12 dead after fire erupts in main railway station Ramses in Egypt's capital, Cairo https://t.co/WhUkXJhcya",BBCBreaking,246
1100645790605889536,Wed Feb 27 06:36:20 +0000 2019,Pakistan says it shot down two India Air Force jets in its airspace in Kashmir and arrested one pilot on the ground https://t.co/IXgfeCezyb,BBCBreaking,4182
1100536831404376064,Tue Feb 26 23:23:22 +0000 2019,Nigerian President Muhammadu Buhari has been re-elected in a result rejected by the main opposition party https://t.co/4gFvSwyUAr,BBCBreaking,407
1100467425236144128,Tue Feb 26 18:47:34 +0000 2019,"RT @BBCSport: It's official.

Brendan Rodgers is the new manager of Leicester City.

👉 https://t.co/u7t4ZAAH8F https://t.co/YeGuLf9spq",BBCBreaking,356
1100373682600460288,Tue Feb 26 12:35:04 +0000 2019,"UK PM Theresa May to propose Commons votes on no-deal Brexit and Brexit delay, if MPs reject her plan next month https://t.co/FQ9sUpA2of",BBCBreaking,423
1100285842764038144,Tue Feb 26 06:46:01 +0000 2019,"India confirms it has launched air strikes against militants, drawing a Pakistani military response https://t.co/Rp5W5Iivn5",BBCBreaking,746
1100204422062358528,Tue Feb 26 01:22:29 +0000 2019,"North Korea's Kim Jong-un arrives in Vietnam from China

https://t.co/VWmvt3gsUV",BBCBreaking,178
1100184396290756608,Tue Feb 26 00:02:55 +0000 2019,"Cardinal George Pell guilty of sexual abuse in Australia, becoming the top Catholic cleric convicted of such crimes https://t.co/qWJefERfBL",BBCBreaking,639
1100092544480935941,Mon Feb 25 17:57:55 +0000 2019,"Labour says it is prepared to back another EU referendum to prevent a ""damaging Tory #Brexit"" 

https://t.co/vuK6yy3K7y",BBCBreaking,1067
1100028674013872128,Mon Feb 25 13:44:08 +0000 2019,UK has warmest February day on record with temperatures hitting 20.3C in Wales https://t.co/Zcd743jDun,BBCBreaking,948
1099885347230617604,Mon Feb 25 04:14:36 +0000 2019,"Eyes on the prize.

Green Book wins Best Picture at #Oscars2019.  
Live #Oscars2019 coverage… https://t.co/k69dxrToU7",BBCBreaking,374
1099883726731952133,Mon Feb 25 04:08:09 +0000 2019,"Best Director: Alfonso Cuaron, Roma

Live #Oscars2019 coverage https://t.co/baLZVeWgYR and #Oscars winners list… https://t.co/XgeS70nh0F",BBCBreaking,427
1099883233896996865,Mon Feb 25 04:06:12 +0000 2019,"""Ooh it's genuinely quite stressful!"" Olivia Colman is overcome as she wins best actress Oscar for The Favourite https://t.co/Zl9mAKkwZd",BBCBreaking,202
1099881511942262784,Mon Feb 25 03:59:21 +0000 2019,"And Olivia Colman just won Best Actress in a Leading Role for The Favourite 

Live #Oscars2019 coverage and… https://t.co/vHLE7RlHHa",BBCBreaking,613
